song_name,artist,genre,popularity,release_date,music_link,track_id,image,duration_ms,explicit,external_urls,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Lilith (feat. SUGA of BTS) (Diablo IV Anthem),"Halsey, SUGA",Pop,65,05/06/2023,https://open.spotify.com/track/3l6LBCOL9nPsSY29TUY2VE,3l6LBCOL9nPsSY29TUY2VE,https://i.scdn.co/image/ab67616d0000b273f19310c007c0fad365b0542e,180934,TRUE,https://open.spotify.com/track/3l6LBCOL9nPsSY29TUY2VE,0.431,0.736,9,-8.282,0,0.0755,0.00942,3.19E-05,0.185,0.139,83.627
New Americana,Halsey,Pop,60,28/08/2015,https://open.spotify.com/track/6Xs7OKt6i0Ddq8B4M5Dgvr,6Xs7OKt6i0Ddq8B4M5Dgvr,https://i.scdn.co/image/ab67616d0000b273bd02d63417be256b22bffc28,183808,FALSE,https://open.spotify.com/track/6Xs7OKt6i0Ddq8B4M5Dgvr,0.339,0.707,0,-5.121,0,0.0428,0.0113,0,0.337,0.359,173.993
I'm Not Mad,Halsey,Pop,57,17/01/2020,https://open.spotify.com/track/6SL8U8TtdwOtGhbmGzsMfX,6SL8U8TtdwOtGhbmGzsMfX,https://i.scdn.co/image/ab67616d0000b273309b0cb81728d42a6dfb2b81,173467,FALSE,https://open.spotify.com/track/6SL8U8TtdwOtGhbmGzsMfX,0.78,0.684,0,-5.758,1,0.0636,0.17,0,0.105,0.732,149.916
Nightmare,Halsey,Pop,57,03/01/2022,https://open.spotify.com/track/12ZCF1YHZTtygHyl1h0wEe,12ZCF1YHZTtygHyl1h0wEe,https://i.scdn.co/image/ab67616d0000b273063cfa10012a8bd2656c8a99,231999,TRUE,https://open.spotify.com/track/12ZCF1YHZTtygHyl1h0wEe,0.607,0.622,9,-5.075,0,0.0756,0.0187,0,0.359,0.537,146.105
Hold Me Down,Halsey,Pop,57,28/08/2015,https://open.spotify.com/track/4U38hORPx8SsUAXGumsUYN,4U38hORPx8SsUAXGumsUYN,https://i.scdn.co/image/ab67616d0000b27374fefed78db6d6cf4d963fdc,204785,FALSE,https://open.spotify.com/track/4U38hORPx8SsUAXGumsUYN,0.677,0.744,1,-4.512,0,0.0882,0.279,0,0.119,0.531,145.928
Ghost,Halsey,Pop,57,28/08/2015,https://open.spotify.com/track/5dcYoYFAXh0f0qI05AoufB,5dcYoYFAXh0f0qI05AoufB,https://i.scdn.co/image/ab67616d0000b27374fefed78db6d6cf4d963fdc,153657,FALSE,https://open.spotify.com/track/5dcYoYFAXh0f0qI05AoufB,0.57,0.606,7,-8.085,1,0.129,0.0529,0.000727,0.134,0.212,95.038
"I am not a woman, I'm a god",Halsey,Pop,57,27/08/2021,https://open.spotify.com/track/5RhFmJifQe83FpQ6ZFFTZ5,5RhFmJifQe83FpQ6ZFFTZ5,https://i.scdn.co/image/ab67616d0000b2731f9f8d93bf43b569817af0a4,176413,FALSE,https://open.spotify.com/track/5RhFmJifQe83FpQ6ZFFTZ5,0.523,0.702,6,-6.74,0,0.0462,0.00397,0.0325,0.063,0.494,179.992
Yeah! (feat. Lil Jon & Ludacris),"USHER, Lil Jon, Ludacris",Pop,86,23/03/2004,https://open.spotify.com/track/5rb9QrpfcKFHM1EUbSIurX,5rb9QrpfcKFHM1EUbSIurX,https://i.scdn.co/image/ab67616d0000b273365b3fb800c19f7ff72602da,250373,FALSE,https://open.spotify.com/track/5rb9QrpfcKFHM1EUbSIurX,0.894,0.791,2,-4.699,1,0.112,0.0183,0,0.0388,0.583,105.018
DJ Got Us Fallin' In Love (feat. Pitbull),"USHER, Pitbull",Pop,83,30/03/2010,https://open.spotify.com/track/4356Typ82hUiFAynbLYbPn,4356Typ82hUiFAynbLYbPn,https://i.scdn.co/image/ab67616d0000b27386b0c9728ad3ed338eaeea79,220800,FALSE,https://open.spotify.com/track/4356Typ82hUiFAynbLYbPn,0.663,0.861,7,-3.398,0,0.109,0.0338,0,0.082,0.654,119.963
My Boo,"USHER, Alicia Keys",Pop,81,23/03/2004,https://open.spotify.com/track/68vgtRHr7iZHpzGpon6Jlo,68vgtRHr7iZHpzGpon6Jlo,https://i.scdn.co/image/ab67616d0000b273365b3fb800c19f7ff72602da,223440,FALSE,https://open.spotify.com/track/68vgtRHr7iZHpzGpon6Jlo,0.662,0.507,5,-8.238,1,0.118,0.257,0,0.0465,0.676,86.412
Hey Daddy (Daddy's Home),USHER,Pop,82,30/03/2010,https://open.spotify.com/track/030OCtLMrljNhp8OWHBWW3,030OCtLMrljNhp8OWHBWW3,https://i.scdn.co/image/ab67616d0000b27386b0c9728ad3ed338eaeea79,224093,FALSE,https://open.spotify.com/track/030OCtLMrljNhp8OWHBWW3,0.59,0.698,11,-4.262,1,0.0286,0.000176,0,0.107,0.352,95.975
Love in This Club (feat. Young Jeezy),"USHER, Jeezy",Pop,75,27/05/2008,https://open.spotify.com/track/5j0McHPthKpOXRr3fBq8M0,5j0McHPthKpOXRr3fBq8M0,https://i.scdn.co/image/ab67616d0000b2732bca149ba7dd5e45bf233ac3,259720,FALSE,https://open.spotify.com/track/5j0McHPthKpOXRr3fBq8M0,0.573,0.712,0,-5.976,1,0.0732,0.0572,0,0.167,0.346,140.012
U Got It Bad,USHER,Pop,75,07/08/2001,https://open.spotify.com/track/7J41dYQolQJEtj3UmKLu5r,7J41dYQolQJEtj3UmKLu5r,https://i.scdn.co/image/ab67616d0000b2737750146aac26aade0a867913,247840,FALSE,https://open.spotify.com/track/7J41dYQolQJEtj3UmKLu5r,0.816,0.5,1,-4.551,1,0.03,0.0227,1.53E-06,0.0733,0.649,124.037
Confessions Part II,USHER,Pop,72,23/03/2004,https://open.spotify.com/track/7wBThXx7BGZHJJ3aN3OPvv,7wBThXx7BGZHJJ3aN3OPvv,https://i.scdn.co/image/ab67616d0000b273365b3fb800c19f7ff72602da,211200,FALSE,https://open.spotify.com/track/7wBThXx7BGZHJJ3aN3OPvv,0.845,0.467,1,-7.674,1,0.138,0.0586,0,0.0694,0.702,138.007
OMG (feat. will.i.am),"USHER, will.i.am",Pop,72,30/03/2010,https://open.spotify.com/track/1bM50INir8voAkVoKuvEUI,1bM50INir8voAkVoKuvEUI,https://i.scdn.co/image/ab67616d0000b27386b0c9728ad3ed338eaeea79,269493,FALSE,https://open.spotify.com/track/1bM50INir8voAkVoKuvEUI,0.781,0.745,4,-5.81,0,0.0332,0.198,1.14E-05,0.36,0.326,129.998
Burn,USHER,Pop,73,23/03/2004,https://open.spotify.com/track/7z3N2W7Xz1t2G2sAO8wFVH,7z3N2W7Xz1t2G2sAO8wFVH,https://i.scdn.co/image/ab67616d0000b273365b3fb800c19f7ff72602da,231933,FALSE,https://open.spotify.com/track/7z3N2W7Xz1t2G2sAO8wFVH,0.796,0.477,1,-7.161,1,0.108,0.314,0,0.12,0.685,119.928
You Make Me Wanna...,USHER,Pop,71,16/09/1997,https://open.spotify.com/track/47TqCCnEliDp8NRDyIQoQq,47TqCCnEliDp8NRDyIQoQq,https://i.scdn.co/image/ab67616d0000b273734efb1df1c29f55b888c844,219120,FALSE,https://open.spotify.com/track/47TqCCnEliDp8NRDyIQoQq,0.761,0.639,5,-7.577,0,0.0539,0.0359,0,0.0945,0.922,164.088
U Remind Me,USHER,Pop,73,07/08/2001,https://open.spotify.com/track/2QsZVnbWVSjKMXK6K3uRBL,2QsZVnbWVSjKMXK6K3uRBL,https://i.scdn.co/image/ab67616d0000b2737750146aac26aade0a867913,266893,FALSE,https://open.spotify.com/track/2QsZVnbWVSjKMXK6K3uRBL,0.657,0.629,6,-4.938,1,0.0782,0.194,0,0.254,0.726,93.985
Good Good,"USHER, Summer Walker, 21 Savage",Pop,69,04/08/2023,https://open.spotify.com/track/0J1YRLYhTG1MBosjidD7OI,0J1YRLYhTG1MBosjidD7OI,https://i.scdn.co/image/ab67616d0000b2730a5b9c6778c775710b20cb44,247469,TRUE,https://open.spotify.com/track/0J1YRLYhTG1MBosjidD7OI,0.753,0.669,7,-4.914,0,0.104,0.0378,0,0.122,0.584,140.948
Caught Up,USHER,Pop,69,23/03/2004,https://open.spotify.com/track/5zdUc1JRCImBYcDWgvFNpE,5zdUc1JRCImBYcDWgvFNpE,https://i.scdn.co/image/ab67616d0000b273365b3fb800c19f7ff72602da,224640,FALSE,https://open.spotify.com/track/5zdUc1JRCImBYcDWgvFNpE,0.817,0.806,6,-4.606,1,0.0623,0.027,9.00E-06,0.119,0.805,110.086
Superstar,USHER,Pop,67,23/03/2004,https://open.spotify.com/track/18JosZY3HzD3lMy6iOOSAY,18JosZY3HzD3lMy6iOOSAY,https://i.scdn.co/image/ab67616d0000b273365b3fb800c19f7ff72602da,191573,FALSE,https://open.spotify.com/track/18JosZY3HzD3lMy6iOOSAY,0.673,0.592,6,-5.196,0,0.0537,0.127,0,0.336,0.705,142.222
Nice & Slow - Radio Version,USHER,Pop,67,16/09/1997,https://open.spotify.com/track/5L0KDoZklMgs9GPoonneEl,5L0KDoZklMgs9GPoonneEl,https://i.scdn.co/image/ab67616d0000b273734efb1df1c29f55b888c844,227907,FALSE,https://open.spotify.com/track/5L0KDoZklMgs9GPoonneEl,0.819,0.299,5,-11.964,0,0.122,0.153,0,0.3,0.515,121.913
U Don't Have to Call,USHER,Pop,66,07/08/2001,https://open.spotify.com/track/5PCJldueshnwqQVjS16543,5PCJldueshnwqQVjS16543,https://i.scdn.co/image/ab67616d0000b2737750146aac26aade0a867913,269400,TRUE,https://open.spotify.com/track/5PCJldueshnwqQVjS16543,0.793,0.568,1,-4.958,1,0.0459,0.0478,3.57E-05,0.0304,0.806,100.005
Kissing Strangers,USHER,Pop,69,09/02/2024,https://open.spotify.com/track/5brMixqQiQN4D60xmvrSts,5brMixqQiQN4D60xmvrSts,https://i.scdn.co/image/ab67616d0000b273b1275388ad40a8ebd1b31939,179561,FALSE,https://open.spotify.com/track/5brMixqQiQN4D60xmvrSts,0.729,0.577,0,-7.093,1,0.138,0.158,1.94E-05,0.11,0.67,164.931
Scream,USHER,Pop,69,12/06/2012,https://open.spotify.com/track/12eMQUn2GzfsfsQLH53M19,12eMQUn2GzfsfsQLH53M19,https://i.scdn.co/image/ab67616d0000b27367904c75eaa75db6b1b2cf6a,234693,FALSE,https://open.spotify.com/track/12eMQUn2GzfsfsQLH53M19,0.616,0.862,7,-5.18,0,0.0973,0.00117,0,0.179,0.569,127.992
I Don't Mind (feat. Juicy J),"USHER, Juicy J",Pop,66,21/11/2014,https://open.spotify.com/track/7aXuop4Qambx5Oi3ynsKQr,7aXuop4Qambx5Oi3ynsKQr,https://i.scdn.co/image/ab67616d0000b2736e62a873c96524a3788a2edf,251989,TRUE,https://open.spotify.com/track/7aXuop4Qambx5Oi3ynsKQr,0.87,0.464,4,-8.337,1,0.178,0.205,0,0.0902,0.457,112.974
Ruin,"USHER, Pheelz",Pop,68,02/02/2024,https://open.spotify.com/track/3XloH0C8QYXgbYPmXlxf2x,3XloH0C8QYXgbYPmXlxf2x,https://i.scdn.co/image/ab67616d0000b273f5bc0a8fd8b23e0d6078420a,181646,FALSE,https://open.spotify.com/track/3XloH0C8QYXgbYPmXlxf2x,0.551,0.518,0,-6.7,1,0.193,0.468,0,0.107,0.35,195.893
More - RedOne Jimmy Joker Remix,USHER,Pop,71,22/11/2010,https://open.spotify.com/track/0aBKFfdyOD1Ttvgv0cfjjJ,0aBKFfdyOD1Ttvgv0cfjjJ,https://i.scdn.co/image/ab67616d0000b27398bf79b7ca17c9612f0470ac,219987,FALSE,https://open.spotify.com/track/0aBKFfdyOD1Ttvgv0cfjjJ,0.551,0.893,7,-2.628,1,0.0543,0.00166,0,0.348,0.794,125.083
"Love in This Club, Pt. II (feat. Beyoncé & Lil' Wayne)","USHER, Beyoncé, Lil Wayne",Pop,65,27/05/2008,https://open.spotify.com/track/2bppvcuQhuMcJZHtM9So7r,2bppvcuQhuMcJZHtM9So7r,https://i.scdn.co/image/ab67616d0000b2732bca149ba7dd5e45bf233ac3,309040,FALSE,https://open.spotify.com/track/2bppvcuQhuMcJZHtM9So7r,0.623,0.487,1,-7.954,1,0.113,0.0322,0,0.146,0.507,138.893
Good Good,"USHER, Summer Walker, 21 Savage",Pop,64,09/02/2024,https://open.spotify.com/track/3jK1QRugwuAKAKOrtac7a2,3jK1QRugwuAKAKOrtac7a2,https://i.scdn.co/image/ab67616d0000b273b1275388ad40a8ebd1b31939,247100,TRUE,https://open.spotify.com/track/3jK1QRugwuAKAKOrtac7a2,0.744,0.677,7,-4.819,0,0.108,0.0388,0,0.106,0.57,140.991
There Goes My Baby,USHER,Pop,62,30/03/2010,https://open.spotify.com/track/6IUiqtI8tE49sqGbmtrNd8,6IUiqtI8tE49sqGbmtrNd8,https://i.scdn.co/image/ab67616d0000b27386b0c9728ad3ed338eaeea79,281293,FALSE,https://open.spotify.com/track/6IUiqtI8tE49sqGbmtrNd8,0.626,0.52,9,-8.077,0,0.0892,0.175,0,0.13,0.257,77.468
Climax,USHER,Pop,62,12/06/2012,https://open.spotify.com/track/5pyVqlqThcxI7tPDjHIzPh,5pyVqlqThcxI7tPDjHIzPh,https://i.scdn.co/image/ab67616d0000b27367904c75eaa75db6b1b2cf6a,232907,FALSE,https://open.spotify.com/track/5pyVqlqThcxI7tPDjHIzPh,0.647,0.478,8,-8.837,1,0.0782,0.547,2.69E-05,0.156,0.333,135.877
II MOST WANTED,"Beyoncé, Miley Cyrus",Pop,86,29/03/2024,https://open.spotify.com/track/1UP7PXne1lIYZB5G5aiRGL,1UP7PXne1lIYZB5G5aiRGL,https://i.scdn.co/image/ab67616d0000b2731572698fff8a1db257a53599,208521,FALSE,https://open.spotify.com/track/1UP7PXne1lIYZB5G5aiRGL,0.533,0.355,8,-6.132,1,0.0289,0.497,0,0.174,0.256,137.986
TEXAS HOLD 'EM,Beyoncé,Pop,92,11/02/2024,https://open.spotify.com/track/0Z7nGFVCLfixWctgePsRk9,0Z7nGFVCLfixWctgePsRk9,https://i.scdn.co/image/ab67616d0000b27349188fe723e4734b391f5162,235636,TRUE,https://open.spotify.com/track/0Z7nGFVCLfixWctgePsRk9,0.725,0.709,2,-6.514,1,0.072,0.588,0,0.135,0.353,110.024
BODYGUARD,Beyoncé,Pop,84,29/03/2024,https://open.spotify.com/track/6Y4rniIxibegzsg8cdWAWV,6Y4rniIxibegzsg8cdWAWV,https://i.scdn.co/image/ab67616d0000b2731572698fff8a1db257a53599,240254,TRUE,https://open.spotify.com/track/6Y4rniIxibegzsg8cdWAWV,0.726,0.779,4,-5.432,0,0.0551,0.0137,0.000235,0.365,0.539,119.031
JOLENE,Beyoncé,Pop,85,29/03/2024,https://open.spotify.com/track/2PmMh2t7jAtN6cqFooA0Xy,2PmMh2t7jAtN6cqFooA0Xy,https://i.scdn.co/image/ab67616d0000b2731572698fff8a1db257a53599,189639,FALSE,https://open.spotify.com/track/2PmMh2t7jAtN6cqFooA0Xy,0.567,0.812,11,-5.434,0,0.164,0.532,0,0.73,0.853,106.179
LEVII'S JEANS,"Beyoncé, Post Malone",Pop,83,29/03/2024,https://open.spotify.com/track/2UDARQiksl207HcSduDpov,2UDARQiksl207HcSduDpov,https://i.scdn.co/image/ab67616d0000b2731572698fff8a1db257a53599,257699,TRUE,https://open.spotify.com/track/2UDARQiksl207HcSduDpov,0.755,0.43,1,-7.482,1,0.0359,0.302,2.71E-06,0.121,0.325,115.964
TEXAS HOLD 'EM,Beyoncé,Pop,85,29/03/2024,https://open.spotify.com/track/7wLShogStyDeZvL0a6daN5,7wLShogStyDeZvL0a6daN5,https://i.scdn.co/image/ab67616d0000b2731572698fff8a1db257a53599,233457,TRUE,https://open.spotify.com/track/7wLShogStyDeZvL0a6daN5,0.727,0.711,2,-6.549,1,0.078,0.582,0,0.158,0.375,110.012
AMERIICAN REQUIEM,Beyoncé,Pop,83,29/03/2024,https://open.spotify.com/track/6K2Iut8nSQigP83yvbiqi8,6K2Iut8nSQigP83yvbiqi8,https://i.scdn.co/image/ab67616d0000b2731572698fff8a1db257a53599,325038,FALSE,https://open.spotify.com/track/6K2Iut8nSQigP83yvbiqi8,0.374,0.515,4,-6.482,1,0.0363,0.0963,0,0.171,0.0568,93.769
BLACKBIIRD,"Beyoncé, Tanner Adell, Brittney Spencer, Tiera Kennedy, Reyna Roberts",Pop,82,29/03/2024,https://open.spotify.com/track/7eEr7lgWYudwEKEaWCPiPI,7eEr7lgWYudwEKEaWCPiPI,https://i.scdn.co/image/ab67616d0000b2731572698fff8a1db257a53599,131949,FALSE,https://open.spotify.com/track/7eEr7lgWYudwEKEaWCPiPI,0.476,0.192,7,-12.553,1,0.0269,0.716,0,0.11,0.201,93.709
YA YA,Beyoncé,Pop,82,29/03/2024,https://open.spotify.com/track/0K9tfzrxJyCQIf7oAlPwaK,0K9tfzrxJyCQIf7oAlPwaK,https://i.scdn.co/image/ab67616d0000b2731572698fff8a1db257a53599,274766,TRUE,https://open.spotify.com/track/0K9tfzrxJyCQIf7oAlPwaK,0.617,0.904,11,-5.371,1,0.341,0.317,0,0.507,0.764,151.926
SPAGHETTII,"Beyoncé, Linda Martell, Shaboozey",Pop,82,29/03/2024,https://open.spotify.com/track/5UcUppRaEIBMIHXiUFl7LI,5UcUppRaEIBMIHXiUFl7LI,https://i.scdn.co/image/ab67616d0000b2731572698fff8a1db257a53599,158477,TRUE,https://open.spotify.com/track/5UcUppRaEIBMIHXiUFl7LI,0.504,0.624,8,-7.444,1,0.428,0.476,0,0.0996,0.333,94.522
DAUGHTER,Beyoncé,Pop,82,29/03/2024,https://open.spotify.com/track/0hWCzWl04zT7P6vMy63XCN,0hWCzWl04zT7P6vMy63XCN,https://i.scdn.co/image/ab67616d0000b2731572698fff8a1db257a53599,203851,FALSE,https://open.spotify.com/track/0hWCzWl04zT7P6vMy63XCN,0.374,0.448,9,-10.04,0,0.0364,0.789,0,0.118,0.386,114.108
16 CARRIAGES,Beyoncé,Pop,81,29/03/2024,https://open.spotify.com/track/6XXxKsu3RJeN3ZvbMYrgQW,6XXxKsu3RJeN3ZvbMYrgQW,https://i.scdn.co/image/ab67616d0000b2731572698fff8a1db257a53599,227250,FALSE,https://open.spotify.com/track/6XXxKsu3RJeN3ZvbMYrgQW,0.525,0.456,1,-7.042,1,0.0798,0.382,0,0.167,0.342,126.691
PROTECTOR,"Beyoncé, Rumi Carter",Pop,81,29/03/2024,https://open.spotify.com/track/4dsdSwSdBWjlsVzU6iJs3b,4dsdSwSdBWjlsVzU6iJs3b,https://i.scdn.co/image/ab67616d0000b2731572698fff8a1db257a53599,184400,FALSE,https://open.spotify.com/track/4dsdSwSdBWjlsVzU6iJs3b,0.377,0.33,8,-9.476,1,0.0525,0.861,0,0.318,0.574,84.624
TYRANT,"Beyoncé, Dolly Parton",Pop,81,29/03/2024,https://open.spotify.com/track/5mUlozUYpdmXVPkj4BW8cA,5mUlozUYpdmXVPkj4BW8cA,https://i.scdn.co/image/ab67616d0000b2731572698fff8a1db257a53599,250725,FALSE,https://open.spotify.com/track/5mUlozUYpdmXVPkj4BW8cA,0.751,0.648,6,-4.21,1,0.183,0.083,0,0.585,0.813,126.032
RIIVERDANCE,Beyoncé,Pop,80,29/03/2024,https://open.spotify.com/track/0TsCBkrq3owPs06HP5Q9Z4,0TsCBkrq3owPs06HP5Q9Z4,https://i.scdn.co/image/ab67616d0000b2731572698fff8a1db257a53599,251986,TRUE,https://open.spotify.com/track/0TsCBkrq3owPs06HP5Q9Z4,0.699,0.791,7,-8.527,1,0.186,0.456,0,0.25,0.43,119.997
ALLIIGATOR TEARS,Beyoncé,Pop,80,29/03/2024,https://open.spotify.com/track/1LSWDkZxVngIpfjvMs6Q56,1LSWDkZxVngIpfjvMs6Q56,https://i.scdn.co/image/ab67616d0000b2731572698fff8a1db257a53599,179398,FALSE,https://open.spotify.com/track/1LSWDkZxVngIpfjvMs6Q56,0.618,0.651,2,-9.662,1,0.0822,0.202,0,0.237,0.656,74.548
MY ROSE,Beyoncé,Pop,80,29/03/2024,https://open.spotify.com/track/486YUqcmF9IWPkreU0THcQ,486YUqcmF9IWPkreU0THcQ,https://i.scdn.co/image/ab67616d0000b2731572698fff8a1db257a53599,53443,FALSE,https://open.spotify.com/track/486YUqcmF9IWPkreU0THcQ,0.384,0.177,2,-11.755,0,0.0418,0.771,0,0.0943,0.59,175.953
JUST FOR FUN,"Beyoncé, Willie Jones",Pop,80,29/03/2024,https://open.spotify.com/track/4h6iaiMchTUHlK5ovMiJ3h,4h6iaiMchTUHlK5ovMiJ3h,https://i.scdn.co/image/ab67616d0000b2731572698fff8a1db257a53599,204487,FALSE,https://open.spotify.com/track/4h6iaiMchTUHlK5ovMiJ3h,0.466,0.434,9,-8.559,1,0.0382,0.549,1.30E-05,0.18,0.127,72.403
SMOKE HOUR ★ WILLIE NELSON,"Beyoncé, Willie Nelson",Pop,80,29/03/2024,https://open.spotify.com/track/2dv2DYn0V0j0Wx6Ra40bce,2dv2DYn0V0j0Wx6Ra40bce,https://i.scdn.co/image/ab67616d0000b2731572698fff8a1db257a53599,50721,FALSE,https://open.spotify.com/track/2dv2DYn0V0j0Wx6Ra40bce,0.739,0.406,5,-15.215,1,0.921,0.963,0.000753,0.849,0.82,71.653
FLAMENCO,Beyoncé,Pop,80,29/03/2024,https://open.spotify.com/track/3B7EZgquNKHrSIo2tEc8mK,3B7EZgquNKHrSIo2tEc8mK,https://i.scdn.co/image/ab67616d0000b2731572698fff8a1db257a53599,100364,FALSE,https://open.spotify.com/track/3B7EZgquNKHrSIo2tEc8mK,0.497,0.351,7,-9.248,0,0.0274,0.764,1.50E-06,0.136,0.492,105.032
II HANDS II HEAVEN,Beyoncé,Pop,79,29/03/2024,https://open.spotify.com/track/1Y7vNzQrybb2ICYKmbOfdt,1Y7vNzQrybb2ICYKmbOfdt,https://i.scdn.co/image/ab67616d0000b2731572698fff8a1db257a53599,341312,FALSE,https://open.spotify.com/track/1Y7vNzQrybb2ICYKmbOfdt,0.674,0.602,7,-7.866,1,0.224,0.539,1.69E-06,0.0906,0.533,123.943
SWEET ★ HONEY ★ BUCKIIN',"Beyoncé, Shaboozey",Pop,79,29/03/2024,https://open.spotify.com/track/7CA0mEKqEZ0WFAIlTS4uEl,7CA0mEKqEZ0WFAIlTS4uEl,https://i.scdn.co/image/ab67616d0000b2731572698fff8a1db257a53599,296186,TRUE,https://open.spotify.com/track/7CA0mEKqEZ0WFAIlTS4uEl,0.73,0.639,10,-8.358,0,0.185,0.208,0.00041,0.118,0.337,124.014
DESERT EAGLE,Beyoncé,Pop,79,29/03/2024,https://open.spotify.com/track/2dklP2sRuvcJROlrM8F7Dp,2dklP2sRuvcJROlrM8F7Dp,https://i.scdn.co/image/ab67616d0000b2731572698fff8a1db257a53599,72449,FALSE,https://open.spotify.com/track/2dklP2sRuvcJROlrM8F7Dp,0.691,0.489,0,-8.461,1,0.0539,0.645,1.61E-06,0.328,0.662,85.032
OH LOUISIANA,Beyoncé,Pop,79,29/03/2024,https://open.spotify.com/track/7pkqvejfDmeLen9MrnppQr,7pkqvejfDmeLen9MrnppQr,https://i.scdn.co/image/ab67616d0000b2731572698fff8a1db257a53599,52196,FALSE,https://open.spotify.com/track/7pkqvejfDmeLen9MrnppQr,0.504,0.378,11,-14.203,1,0.0408,0.728,0.313,0.717,0.849,145.685
AMEN,Beyoncé,Pop,77,29/03/2024,https://open.spotify.com/track/3ly60iOVqcsdtlMhQ8FcE1,3ly60iOVqcsdtlMhQ8FcE1,https://i.scdn.co/image/ab67616d0000b2731572698fff8a1db257a53599,145106,FALSE,https://open.spotify.com/track/3ly60iOVqcsdtlMhQ8FcE1,0.333,0.452,1,-7.087,1,0.0349,0.0687,4.17E-05,0.329,0.0913,79.825
Rock with You - Single Version,Michael Jackson,Pop,79,10/08/1979,https://open.spotify.com/track/7oOOI85fVQvVnK5ynNMdW7,7oOOI85fVQvVnK5ynNMdW7,https://i.scdn.co/image/ab67616d0000b2737027294551db4fda68b5ddac,220627,FALSE,https://open.spotify.com/track/7oOOI85fVQvVnK5ynNMdW7,0.808,0.535,1,-12.521,1,0.0353,0.179,9.91E-05,0.158,0.848,114.031
Chicago,Michael Jackson,Pop,78,09/05/2014,https://open.spotify.com/track/5BKKy9fIJL5uM9fz1SnqyP,5BKKy9fIJL5uM9fz1SnqyP,https://i.scdn.co/image/ab67616d0000b27384dc5d0b8018238584522562,245507,FALSE,https://open.spotify.com/track/5BKKy9fIJL5uM9fz1SnqyP,0.608,0.756,7,-2.675,0,0.176,0.0784,0,0.187,0.55,176.086
Billie Jean,Michael Jackson,Pop,81,30/11/1982,https://open.spotify.com/track/7J1uxwnxfQLu4APicE5Rnj,7J1uxwnxfQLu4APicE5Rnj,https://i.scdn.co/image/ab67616d0000b273de437d960dda1ac0a3586d97,294227,FALSE,https://open.spotify.com/track/7J1uxwnxfQLu4APicE5Rnj,0.932,0.457,11,-9.62,0,0.0541,0.0173,0.0436,0.0414,0.884,117.002
Billie Jean,Michael Jackson,Pop,80,08/02/2008,https://open.spotify.com/track/5ChkMS8OtdzJeqyybCc9R5,5ChkMS8OtdzJeqyybCc9R5,https://i.scdn.co/image/ab67616d0000b2734121faee8df82c526cbab2be,293827,FALSE,https://open.spotify.com/track/5ChkMS8OtdzJeqyybCc9R5,0.92,0.654,11,-3.051,0,0.0401,0.0236,0.0153,0.036,0.847,117.046
Beat It,Michael Jackson,Pop,79,30/11/1982,https://open.spotify.com/track/3BovdzfaX4jb5KFQwoPfAw,3BovdzfaX4jb5KFQwoPfAw,https://i.scdn.co/image/ab67616d0000b273de437d960dda1ac0a3586d97,258400,FALSE,https://open.spotify.com/track/3BovdzfaX4jb5KFQwoPfAw,0.776,0.711,3,-9.03,0,0.0473,0.0242,0.000353,0.234,0.901,138.728
P.Y.T. (Pretty Young Thing),Michael Jackson,Pop,73,30/11/1982,https://open.spotify.com/track/1CgmY8fVN7kstVDZmsdM5k,1CgmY8fVN7kstVDZmsdM5k,https://i.scdn.co/image/ab67616d0000b273de437d960dda1ac0a3586d97,239027,FALSE,https://open.spotify.com/track/1CgmY8fVN7kstVDZmsdM5k,0.894,0.67,11,-9.406,0,0.0474,0.172,0.000363,0.0691,0.961,127.209
Remember the Time,Michael Jackson,Pop,74,13/11/1991,https://open.spotify.com/track/4jnFqNWeJCeCRHc4HCdxfd,4jnFqNWeJCeCRHc4HCdxfd,https://i.scdn.co/image/ab67616d0000b2733b9f8b18cc685e1502128aa8,239227,FALSE,https://open.spotify.com/track/4jnFqNWeJCeCRHc4HCdxfd,0.831,0.921,5,-2.383,0,0.0582,0.153,0.00224,0.305,0.795,108.002
Don't Stop 'Til You Get Enough,Michael Jackson,Pop,75,10/08/1979,https://open.spotify.com/track/46eu3SBuFCXWsPT39Yg3tJ,46eu3SBuFCXWsPT39Yg3tJ,https://i.scdn.co/image/ab67616d0000b2737027294551db4fda68b5ddac,365467,FALSE,https://open.spotify.com/track/46eu3SBuFCXWsPT39Yg3tJ,0.878,0.821,11,-9.875,1,0.089,0.126,0.0461,0.183,0.947,118.881
Beat It,Michael Jackson,Pop,76,08/02/2008,https://open.spotify.com/track/1OOtq8tRnDM8kG2gqUPjAj,1OOtq8tRnDM8kG2gqUPjAj,https://i.scdn.co/image/ab67616d0000b2734121faee8df82c526cbab2be,258040,FALSE,https://open.spotify.com/track/1OOtq8tRnDM8kG2gqUPjAj,0.776,0.867,3,-3.704,0,0.0479,0.0495,7.92E-06,0.197,0.918,138.827
